Z,A,pairing,shell,Mexp,Mth_ws4,ws4_residuals
71,170,-1.0,6.678571428571429,-57.3062,-57.3051,-0.0010999999999938836
72,170,1.0,6.153846153846154,-56.2539,-56.133,-0.1208999999999989
73,170,-1.0,5.625,-50.1377,-50.3228,0.1850999999999985
74,170,1.0,5.090909090909091,-47.2908,-47.4269,0.1361000000000061
75,170,-1.0,4.55,-38.904,-39.2351,0.3310999999999993
76,170,1.0,4.0,-33.9257,-33.9697,0.044000000000004036
78,170,1.0,2.857142857142857,-16.2992,-16.0832,-0.21599999999999753
68,171,0.0,8.4,-57.7178,-57.8597,0.1418999999999997
69,171,0.0,7.878787878787879,-59.2103,-59.1695,-0.04079999999999728
70,171,0.0,7.354838709677419,-59.3068,-59.4736,0.16679999999999495
71,171,0.0,6.827586206896552,-57.8285,-57.8291,0.0005999999999986017
72,171,0.0,6.296296296296297,-55.4314,-55.3241,-0.10729999999999507
73,171,0.0,5.76,-51.7203,-51.6787,-0.041600000000002524
74,171,0.0,5.217391304347826,-47.0861,-47.398,0.3119000000000014
75,171,0.0,4.666666666666667,-41.2503,-41.5912,0.34089999999999776
76,171,0.0,4.105263157894737,-34.2972,-34.7841,0.48690000000000566
77,171,0.0,3.5294117647058822,-26.412,-26.4476,0.035600000000002296
78,171,0.0,2.933333333333333,-17.4666,-17.4412,-0.0254000000000012
79,171,0.0,2.3076923076923075,-7.5623,-7.2984,-0.2638999999999996
68,172,1.0,8.555555555555555,-56.4826,-56.8959,0.41329999999999956
69,172,-1.0,8.029411764705882,-57.3736,-57.1386,-0.23500000000000654
70,172,1.0,7.5,-59.2555,-59.5743,0.3188000000000031
71,172,-1.0,6.966666666666667,-56.7361,-56.6455,-0.09060000000000201
72,172,1.0,6.428571428571429,-56.4022,-56.3324,-0.06980000000000075
73,172,-1.0,5.884615384615385,-51.33,-51.2758,-0.05420000000000158
74,172,1.0,5.333333333333333,-49.0972,-49.2052,0.10799999999999699
75,172,-1.0,4.7727272727272725,-41.5668,-42.026,0.4592000000000027
76,172,1.0,4.2,-37.2436,-37.5648,0.3211999999999975
77,172,-1.0,3.611111111111111,-27.3794,-27.6613,0.28190000000000026
78,172,1.0,3.0,-21.1067,-20.8359,-0.27080000000000126
79,172,-1.0,2.357142857142857,-9.318,-9.122,-0.19599999999999973
69,173,0.0,8.17142857142857,-56.2561,-56.2688,0.01269999999999527
70,173,0.0,7.636363636363637,-57.5512,-57.5942,0.04299999999999926
71,173,0.0,7.096774193548387,-56.881,-56.7757,-0.10529999999999973
72,173,0.0,6.551724137931035,-55.4118,-55.1446,-0.26720000000000255
73,173,0.0,6.0,-52.3965,-52.2446,-0.1519000000000048
74,173,0.0,5.44,-48.7274,-48.7816,0.054199999999994475
75,173,0.0,4.869565217391305,-43.5539,-43.8664,0.3125
76,173,0.0,4.285714285714286,-37.4382,-38.0011,0.5628999999999991
77,173,0.0,3.6842105263157894,-30.2685,-30.4523,0.18380000000000152
78,173,0.0,3.0588235294117645,-21.9368,-22.0304,0.09359999999999857
79,173,0.0,2.4,-12.832,-12.5358,-0.2962000000000007
69,174,-1.0,8.029411764705882,-53.8645,-53.732,-0.13250000000000028
70,174,1.0,7.764705882352941,-56.9445,-57.2915,0.3470000000000013
71,174,-1.0,7.21875,-55.5703,-55.3283,-0.24200000000000443
72,174,1.0,6.666666666666667,-55.8446,-55.7617,-0.0829000000000022
73,174,-1.0,6.107142857142857,-51.7408,-51.5077,-0.2331000000000003
74,174,1.0,5.538461538461538,-50.2271,-50.1985,-0.028599999999997294
75,174,-1.0,4.958333333333333,-43.6731,-43.9117,0.23860000000000525
76,174,1.0,4.363636363636363,-39.9954,-40.3083,0.3129000000000062
77,174,-1.0,3.75,-30.7859,-31.3085,0.5225999999999971
78,174,1.0,3.111111111111111,-25.3176,-25.2258,-0.09179999999999922
80,174,1.0,1.7142857142857142,-6.641,-6.3187,-0.32230000000000025
69,175,0.0,7.878787878787879,-52.3106,-52.3805,0.06989999999999696
70,175,0.0,7.636363636363637,-54.6956,-54.8339,0.13830000000000098
71,175,0.0,7.333333333333333,-55.1657,-55.1152,-0.050499999999999545
72,175,0.0,6.774193548387097,-54.4818,-54.3485,-0.13329999999999842
73,175,0.0,6.206896551724138,-52.4087,-52.1473,-0.26140000000000185
74,175,0.0,5.62962962962963,-49.6328,-49.4585,-0.17430000000000234
75,175,0.0,5.04,-45.2883,-45.372,0.08370000000000033
76,175,0.0,4.434782608695652,-40.1054,-40.3601,0.2546999999999997
77,175,0.0,3.8095238095238093,-33.3945,-33.6285,0.23400000000000176
78,175,0.0,3.1578947368421053,-25.7087,-26.0714,0.36270000000000024
79,175,0.0,2.4705882352941178,-17.4037,-17.2807,-0.12300000000000111
80,175,0.0,1.7333333333333334,-7.9694,-7.8788,-0.09060000000000024
69,176,-1.0,7.71875,-49.3713,-49.4357,0.06439999999999912
70,176,1.0,7.5,-53.4913,-54.0651,0.5737999999999985
71,176,-1.0,7.21875,-53.3823,-53.2211,-0.1612000000000009
72,176,1.0,6.875,-54.5764,-54.6812,0.10479999999999734
73,176,-1.0,6.3,-51.3654,-51.2291,-0.13629999999999853
74,176,1.0,5.714285714285714,-50.6416,-50.5806,-0.06099999999999994
75,176,-1.0,5.115384615384615,-45.0629,-45.1102,0.0472999999999999
76,176,1.0,4.5,-42.1312,-42.3013,0.17009999999999792
77,176,-1.0,3.8636363636363638,-33.8819,-34.1547,0.2727999999999966
78,176,1.0,3.2,-28.9339,-28.8352,-0.0987000000000009
79,176,-1.0,2.5,-18.521,-18.584,0.06299999999999883
80,176,1.0,1.75,-11.7846,-11.511,-0.27360000000000007
81,176,-1.0,0.9285714285714286,0.5847,0.5951,-0.010399999999999965
70,177,0.0,7.354838709677419,-50.9864,-51.2115,0.22509999999999764
71,177,0.0,7.096774193548387,-52.3839,-52.5594,0.17549999999999955
72,177,0.0,6.774193548387097,-52.8807,-52.8597,-0.021000000000000796
73,177,0.0,6.387096774193548,-51.7147,-51.6127,-0.10200000000000387
74,177,0.0,5.793103448275862,-49.7017,-49.6527,-0.04899999999999949
75,177,0.0,5.185185185185185,-46.2692,-46.2721,0.0029000000000038995
76,177,0.0,4.56,-41.9564,-42.0773,0.1208999999999989
77,177,0.0,3.9130434782608696,-36.0474,-36.1449,0.09749999999999659
78,177,0.0,3.238095238095238,-29.3704,-29.3837,0.013300000000000978
79,177,0.0,2.526315789473684,-21.5457,-21.4105,-0.1352000000000011
80,177,0.0,1.7647058823529411,-12.7758,-12.8956,0.11979999999999968
81,177,0.0,0.9333333333333333,-3.3401,-3.0088,-0.33130000000000015
70,178,1.0,7.2,-49.6771,-49.9879,0.3108000000000004
71,178,-1.0,6.966666666666667,-50.3379,-50.2751,-0.06279999999999575
72,178,1.0,6.666666666666667,-52.4354,-52.7644,0.3290000000000006
74,178,1.0,5.866666666666666,-50.4071,-50.5131,0.10600000000000165
75,178,-1.0,5.25,-45.6535,-45.8088,0.15529999999999688
76,178,1.0,4.615384615384615,-43.5442,-43.7309,0.18670000000000186
77,178,-1.0,3.9583333333333335,-36.2543,-36.3764,0.1220999999999961
78,178,1.0,3.272727272727273,-31.9975,-31.8486,-0.1488999999999976
79,178,-1.0,2.55,-22.303,-22.3924,0.0893999999999977
80,178,1.0,1.7777777777777777,-16.3153,-16.2227,-0.0926000000000009
82,178,1.0,0.0,3.5734,3.6213,-0.047900000000000276
71,179,0.0,6.827586206896552,-49.059,-49.1523,0.09329999999999927
72,179,0.0,6.551724137931035,-50.463,-50.5459,0.0829000000000022
73,179,0.0,6.206896551724138,-50.3575,-50.2999,-0.05760000000000076
74,179,0.0,5.793103448275862,-49.2952,-49.2546,-0.04059999999999775
75,179,0.0,5.310344827586207,-46.5843,-46.6977,0.11339999999999861
76,179,0.0,4.666666666666667,-43.0201,-43.2606,0.24049999999999727
77,179,0.0,4.0,-38.0817,-38.0409,-0.04079999999999728
78,179,0.0,3.3043478260869565,-32.2681,-32.0709,-0.19719999999999516
79,179,0.0,2.5714285714285716,-24.9886,-24.8795,-0.10910000000000153
80,179,0.0,1.7894736842105263,-16.9329,-17.2175,0.2846000000000011
81,179,0.0,0.9411764705882353,-8.2696,-7.8706,-0.3990000000000009
82,179,0.0,0.0,2.0516,1.876,0.1756000000000002
71,180,-1.0,6.678571428571429,-46.6765,-46.4184,-0.2580999999999989
72,180,1.0,6.428571428571429,-49.7795,-49.9823,0.20280000000000342
73,180,-1.0,6.107142857142857,-48.9336,-48.6049,-0.32869999999999777
74,180,1.0,5.714285714285714,-49.6362,-49.7605,0.12429999999999808
75,180,-1.0,5.25,-45.8374,-45.9414,0.1039999999999992
76,180,1.0,4.714285714285714,-44.3562,-44.6156,0.2593999999999994
77,180,-1.0,4.038461538461538,-37.9775,-37.9978,0.020299999999998875
78,180,1.0,3.3333333333333335,-34.4299,-34.1754,-0.25450000000000017
79,180,-1.0,2.590909090909091,-25.6256,-25.541,-0.08459999999999823
80,180,1.0,1.8,-20.2505,-20.1636,-0.08689999999999998
81,180,-1.0,0.9444444444444444,-9.3904,-9.2682,-0.12219999999999942
82,180,1.0,0.0,-1.9411,-1.858,-0.08309999999999995
72,181,0.0,6.296296296296297,-47.403,-47.3071,-0.09590000000000032
73,181,0.0,6.0,-48.4391,-48.1185,-0.320600000000006
74,181,0.0,5.62962962962963,-48.2339,-48.0982,-0.13569999999999993
75,181,0.0,5.185185185185185,-46.5174,-46.5128,-0.00460000000000349
76,181,0.0,4.666666666666667,-43.55,-43.8889,0.3389000000000024
77,181,0.0,4.074074074074074,-39.463,-39.361,-0.10200000000000387
78,181,0.0,3.36,-34.3815,-34.1086,-0.2728999999999999
79,181,0.0,2.608695652173913,-27.8711,-27.6653,-0.20579999999999998
80,181,0.0,1.8095238095238095,-20.6611,-20.8869,0.22579999999999956
81,181,0.0,0.9473684210526315,-12.7987,-12.2147,-0.5839999999999996
82,181,0.0,0.0,-3.1106,-3.3042,0.1936
72,182,1.0,6.153846153846154,-46.0496,-46.2461,0.19650000000000034
73,182,-1.0,5.884615384615385,-46.4307,-45.9707,-0.46000000000000085
74,182,1.0,5.538461538461538,-48.2461,-48.1289,-0.11719999999999686
76,182,1.0,4.615384615384615,-44.6091,-44.9717,0.3626000000000005
77,182,-1.0,4.038461538461538,-39.0517,-39.1227,0.07100000000000506
78,182,1.0,3.3846153846153846,-36.1684,-35.9197,-0.24869999999999948
79,182,-1.0,2.625,-28.304,-28.1347,-0.16929999999999978
80,182,1.0,1.8181818181818181,-23.5769,-23.5222,-0.05469999999999686
81,182,-1.0,0.95,-13.3272,-13.4331,0.1059000000000001
82,182,1.0,0.0,-6.8246,-6.7468,-0.07779999999999987
71,183,0.0,6.16,-39.7161,-39.8606,0.14450000000000074
72,183,0.0,6.0,-43.2835,-43.2913,0.007800000000003138
73,183,0.0,5.76,-45.2935,-44.9984,-0.295100000000005
74,183,0.0,5.44,-46.3657,-46.0306,-0.33509999999999707
75,183,0.0,5.04,-45.8097,-45.4423,-0.3673999999999964
76,183,0.0,4.56,-43.6638,-43.8416,0.17779999999999774
77,183,0.0,4.0,-40.2021,-40.2586,0.05649999999999977
78,183,0.0,3.36,-35.7732,-35.7158,-0.05740000000000123
79,183,0.0,2.64,-30.1915,-30.0579,-0.13360000000000127
80,183,0.0,1.826086956521739,-23.8047,-24.0334,0.2286999999999999
81,183,0.0,0.9523809523809523,-16.5873,-16.1165,-0.47080000000000055
82,183,0.0,0.0,-7.58,-7.7889,0.20889999999999986
72,184,1.0,5.833333333333333,-41.4995,-41.9657,0.4662000000000006
73,184,-1.0,5.625,-42.8395,-42.5973,-0.24220000000000397
74,184,1.0,5.333333333333333,-45.7055,-45.6139,-0.09159999999999968
75,184,-1.0,4.958333333333333,-44.2198,-43.8474,-0.37239999999999895
76,184,1.0,4.5,-44.2526,-44.4229,0.17029999999999745
77,184,-1.0,3.9583333333333335,-39.6109,-39.609,-0.0018999999999991246
78,184,1.0,3.3333333333333335,-37.3325,-37.3466,0.014099999999999113
79,184,-1.0,2.625,-30.3187,-30.2376,-0.08109999999999928
80,184,1.0,1.8333333333333333,-26.3448,-26.4362,0.09140000000000015
81,184,-1.0,0.9545454545454546,-16.8834,-17.0463,0.16289999999999694
82,184,1.0,0.0,-11.0516,-10.8537,-0.19790000000000063
72,185,0.0,5.6521739130434785,-38.3198,-38.6556,0.335799999999999
73,185,0.0,5.478260869565218,-41.3944,-41.3658,-0.028599999999997294
74,185,0.0,5.217391304347826,-43.3879,-43.2449,-0.14300000000000068
75,185,0.0,4.869565217391305,-43.819,-43.4962,-0.32280000000000086
76,185,0.0,4.434782608695652,-42.8059,-42.8609,0.054999999999999716
77,185,0.0,3.9130434782608696,-40.3356,-40.229,-0.10660000000000025
78,185,0.0,3.3043478260869565,-36.6881,-36.7185,0.030400000000000205
79,185,0.0,2.608695652173913,-31.8582,-31.8437,-0.014500000000001734
80,185,0.0,1.826086956521739,-26.1837,-26.6337,0.4499999999999993
81,185,0.0,0.9565217391304348,-19.7577,-19.4611,-0.29660000000000153
82,185,0.0,0.0,-11.5412,-11.7355,0.19430000000000014
72,186,1.0,5.454545454545454,-36.4242,-36.9836,0.5594000000000037
73,186,-1.0,5.318181818181818,-38.6076,-38.6487,0.041100000000000136
74,186,1.0,5.090909090909091,-42.5086,-42.5682,0.0595999999999961
75,186,-1.0,4.7727272727272725,-41.9273,-41.6389,-0.2884000000000029
76,186,1.0,4.363636363636363,-43.0,-43.0235,0.023499999999998522
77,186,-1.0,3.8636363636363638,-39.1724,-39.1894,0.016999999999995907
78,186,1.0,3.272727272727273,-37.8644,-37.8466,-0.017800000000001148
79,186,-1.0,2.590909090909091,-31.7149,-31.6841,-0.030799999999999272
80,186,1.0,1.8181818181818181,-28.5391,-28.6537,0.11459999999999937
81,186,-1.0,0.9545454545454546,-19.8829,-20.067,0.18410000000000082
82,186,1.0,0.0,-14.6809,-14.524,-0.15690000000000026
83,186,-1.0,0.9545454545454546,-3.1455,-3.5258,0.38029999999999964
84,186,1.0,1.8181818181818181,4.1015,4.5015,-0.40000000000000036
73,187,0.0,5.142857142857143,-36.8956,-37.1092,0.21359999999999957
74,187,0.0,4.9523809523809526,-39.904,-39.966,0.06199999999999761
75,187,0.0,4.666666666666667,-41.2165,-41.0376,-0.17890000000000583
76,187,0.0,4.285714285714286,-41.219,-41.2334,0.014400000000001967
77,187,0.0,3.8095238095238093,-39.5494,-39.4759,-0.07349999999999568
78,187,0.0,3.238095238095238,-36.6854,-36.8814,0.19599999999999795
79,187,0.0,2.5714285714285716,-33.0288,-32.8685,-0.16029999999999944
80,187,0.0,1.8095238095238095,-28.1185,-28.4937,0.37519999999999953
81,187,0.0,0.9523809523809523,-22.4446,-22.0819,-0.36270000000000024
82,187,0.0,0.0,-14.987,-15.1138,0.12679999999999936
83,187,0.0,0.9565217391304348,-6.3833,-6.4076,0.02430000000000021
84,187,0.0,1.826086956521739,2.8238,3.1166,-0.29280000000000017
74,188,1.0,4.8,-38.6679,-39.0833,0.4153999999999982
75,188,-1.0,4.55,-39.0169,-39.041,0.024099999999997124
76,188,1.0,4.2,-41.1373,-41.2006,0.06329999999999814
77,188,-1.0,3.75,-38.345,-38.2488,-0.09619999999999607
78,188,1.0,3.2,-37.821,-37.7367,-0.08429999999999893
79,188,-1.0,2.55,-32.3713,-32.4467,0.07540000000000191
80,188,1.0,1.8,-30.1984,-30.1291,-0.06929999999999836
81,188,-1.0,0.95,-22.3364,-22.4898,0.15339999999999776
82,188,1.0,0.0,-17.811,-17.6795,-0.13149999999999906
83,188,-1.0,0.9545454545454546,-7.1948,-7.5425,0.34770000000000056
84,188,1.0,1.8333333333333333,-0.5444,-0.2399,-0.3045
75,189,0.0,4.421052631578948,-37.9791,-38.2409,0.2618000000000009
76,189,0.0,4.105263157894737,-38.9868,-39.259,0.272199999999998
77,189,0.0,3.6842105263157894,-38.4497,-38.2884,-0.1612999999999971
78,189,0.0,3.1578947368421053,-36.4694,-36.5569,0.08749999999999858
79,189,0.0,2.526315789473684,-33.582,-33.4073,-0.1747000000000014
80,189,0.0,1.7894736842105263,-29.6264,-29.7318,0.1053999999999995
81,189,0.0,0.9473684210526315,-24.6161,-24.3044,-0.3116999999999983
82,189,0.0,0.0,-17.844,-18.1502,0.30620000000000047
83,189,0.0,0.9523809523809523,-10.0647,-10.142,0.07729999999999926
84,189,0.0,1.826086956521739,-1.422,-1.4216,-0.00039999999999995595
74,190,1.0,4.444444444444445,-34.3688,-35.0703,0.7015000000000029
75,190,-1.0,4.277777777777778,-35.583,-35.9892,0.40619999999999834
76,190,1.0,4.0,-38.7078,-38.985,0.27720000000000056
77,190,-1.0,3.611111111111111,-36.7536,-36.8259,0.07229999999999848
78,190,1.0,3.111111111111111,-37.3065,-37.0993,-0.20720000000000027
79,190,-1.0,2.5,-32.8335,-32.7271,-0.10640000000000072
80,190,1.0,1.7777777777777777,-31.3706,-31.1604,-0.2102000000000004
81,190,-1.0,0.9444444444444444,-24.3662,-24.4371,0.07090000000000174
82,190,1.0,0.0,-20.4166,-20.4749,0.05830000000000268
83,190,-1.0,0.95,-10.5959,-11.0177,0.4217999999999993
84,190,1.0,1.8181818181818181,-4.5627,-4.4813,-0.08140000000000036
74,191,0.0,4.235294117647059,-31.1762,-31.7306,0.5543999999999976
75,191,0.0,4.117647058823529,-34.3504,-34.8634,0.5129999999999981
76,191,0.0,3.8823529411764706,-36.3952,-36.7827,0.38749999999999574
77,191,0.0,3.5294117647058822,-36.7088,-36.6012,-0.10759999999999792
78,191,0.0,3.0588235294117645,-35.6983,-35.6412,-0.05710000000000548
79,191,0.0,2.4705882352941178,-33.7979,-33.3775,-0.4204000000000008
80,191,0.0,1.7647058823529411,-30.5918,-30.5974,0.00560000000000116
81,191,0.0,0.9411764705882353,-26.283,-25.9739,-0.3091000000000008
82,191,0.0,0.0,-20.2912,-20.6972,0.4059999999999988
83,191,0.0,0.9473684210526315,-13.2394,-13.3332,0.09379999999999988
84,191,0.0,1.8095238095238095,-5.0687,-5.3149,0.24619999999999997
85,191,0.0,2.608695652173913,3.8639,3.9113,-0.04740000000000011
75,192,-1.0,3.9375,-31.5888,-32.0935,0.5046999999999997
76,192,1.0,3.75,-35.8823,-36.2115,0.32920000000000016
77,192,-1.0,3.4375,-34.8356,-34.9097,0.07410000000000139
78,192,1.0,3.0,-36.2885,-35.9046,-0.383899999999997
79,192,-1.0,2.4375,-32.7722,-32.5938,-0.17839999999999634
80,192,1.0,1.75,-32.0115,-31.8184,-0.1930999999999976
81,192,-1.0,0.9375,-25.8722,-25.9975,0.1252999999999993
82,192,1.0,0.0,-22.5518,-22.8367,0.2849000000000004
83,192,-1.0,0.9444444444444444,-13.5345,-13.9224,0.38790000000000013
84,192,1.0,1.8,-8.0665,-8.0389,-0.027599999999999625
85,192,-1.0,2.590909090909091,2.9257,2.6646,0.2610999999999999
75,193,0.0,3.7333333333333334,-30.2316,-30.4641,0.23249999999999815
76,193,0.0,3.6,-33.3944,-33.6005,0.20609999999999928
77,193,0.0,3.3333333333333335,-34.5363,-34.4291,-0.10719999999999885
78,193,0.0,2.933333333333333,-34.4797,-34.2518,-0.22789999999999822
79,193,0.0,2.4,-33.4048,-33.068,-0.33680000000000376
80,193,0.0,1.7333333333333334,-31.0622,-31.054,-0.008200000000002206
81,193,0.0,0.9333333333333333,-27.4772,-27.3122,-0.16499999999999915
82,193,0.0,0.0,-22.2293,-22.8551,0.6258000000000017
83,193,0.0,0.9411764705882353,-15.8846,-16.0294,0.14479999999999826
84,193,0.0,1.7894736842105263,-8.3253,-8.5785,0.25319999999999965
85,193,0.0,2.5714285714285716,-0.0673,-0.0559,-0.0114
86,193,0.0,3.3043478260869565,9.0429,9.1549,-0.1120000000000001
76,194,1.0,3.4285714285714284,-32.4352,-32.6144,0.17920000000000158
77,194,-1.0,3.2142857142857144,-32.5318,-32.4739,-0.05789999999999651
78,194,1.0,2.857142857142857,-34.7601,-34.3489,-0.4112000000000009
79,194,-1.0,2.357142857142857,-32.212,-32.0185,-0.19350000000000023
80,194,1.0,1.7142857142857142,-32.184,-32.0323,-0.15169999999999817
81,194,-1.0,0.9285714285714286,-26.9375,-26.942,0.0045000000000001705
82,194,1.0,0.0,-24.2079,-24.6184,0.41050000000000253
83,194,-1.0,0.9375,-16.023,-16.4848,0.4618000000000002
84,194,1.0,1.7777777777777777,-11.0046,-11.0083,0.0037000000000002586
85,194,-1.0,2.55,-0.7165,-1.0194,0.30290000000000006
86,194,1.0,3.272727272727273,5.7246,6.0025,-0.2779000000000007
76,195,0.0,3.230769230769231,-29.5116,-29.5479,0.03629999999999711
77,195,0.0,3.076923076923077,-31.6923,-31.7219,0.02960000000000207
78,195,0.0,2.769230769230769,-32.7939,-32.6146,-0.1792999999999978
79,195,0.0,2.3076923076923075,-32.5671,-32.209,-0.3581000000000003
80,195,0.0,1.6923076923076923,-31.0133,-31.0218,0.008499999999997954
81,195,0.0,0.9230769230769231,-28.1553,-27.9164,-0.238900000000001
82,195,0.0,0.0,-23.738,-24.3369,0.5989000000000004
83,195,0.0,0.9333333333333333,-18.0256,-18.2563,0.2306999999999988
84,195,0.0,1.7647058823529411,-11.1167,-11.4328,0.3161000000000005
85,195,0.0,2.526315789473684,-3.4703,-3.4167,-0.05359999999999987
86,195,0.0,3.238095238095238,5.0503,5.0761,-0.025800000000000267
76,196,1.0,3.0,-28.2771,-28.3378,0.06070000000000064
77,196,-1.0,2.9166666666666665,-29.4355,-29.312,-0.12349999999999994
78,196,1.0,2.6666666666666665,-32.6445,-32.4706,-0.17390000000000327
79,196,-1.0,2.25,-31.1387,-30.927,-0.21170000000000044
80,196,1.0,1.6666666666666667,-31.8259,-31.7169,-0.10900000000000176
81,196,-1.0,0.9166666666666666,-27.4966,-27.3994,-0.09720000000000084
82,196,1.0,0.0,-25.3482,-25.9171,0.5689000000000028
83,196,-1.0,0.9285714285714286,-18.009,-18.3285,0.3194999999999979
84,196,1.0,1.75,-13.4687,-13.6426,0.17389999999999972
85,196,-1.0,2.5,-3.9132,-4.2249,0.3117000000000001
86,196,1.0,3.2,1.9752,2.247,-0.2717999999999998
77,197,0.0,2.727272727272727,-28.2641,-28.3268,0.06269999999999953
78,197,0.0,2.5454545454545454,-30.4198,-30.4354,0.015600000000002723
79,197,0.0,2.1818181818181817,-31.1398,-30.8683,-0.27149999999999963
80,197,0.0,1.6363636363636365,-30.5402,-30.4419,-0.09829999999999828
81,197,0.0,0.9090909090909091,-28.3542,-28.1544,-0.19979999999999976
82,197,0.0,0.0,-24.7454,-25.4192,0.6738
83,197,0.0,0.9230769230769231,-19.6872,-19.8158,0.12859999999999872
84,197,0.0,1.7333333333333334,-13.3931,-13.6489,0.2557999999999989
85,197,0.0,2.4705882352941178,-6.3553,-6.4518,0.0965000000000007
86,197,0.0,3.1578947368421053,1.5104,1.5088,0.0016000000000000458
87,197,0.0,3.8095238095238093,10.254,10.4551,-0.20110000000000028
78,198,1.0,2.4,-29.904,-30.0125,0.10849999999999937
79,198,-1.0,2.1,-29.5808,-29.4315,-0.1493000000000002
80,198,1.0,1.6,-30.9543,-30.8693,-0.08500000000000085
81,198,-1.0,0.9,-27.5288,-27.4289,-0.09990000000000165
82,198,1.0,0.0,-26.0674,-26.6214,0.554000000000002
83,198,-1.0,0.9166666666666666,-19.3739,-19.72,0.34609999999999985
84,198,1.0,1.7142857142857142,-15.4733,-15.4629,-0.010400000000000631
85,198,-1.0,2.4375,-6.7087,-6.8674,0.15869999999999962
86,198,1.0,3.111111111111111,-1.2303,-1.1325,-0.09779999999999989
87,198,-1.0,3.75,9.5777,9.3318,0.24590000000000067
77,199,0.0,2.2222222222222223,-24.3985,-24.1379,-0.26060000000000016
78,199,0.0,2.2222222222222223,-27.3887,-27.4057,0.01699999999999946
79,199,0.0,2.0,-29.0938,-29.0836,-0.010200000000001097
80,199,0.0,1.5555555555555556,-29.5461,-29.469,-0.07709999999999795
81,199,0.0,0.8888888888888888,-28.0594,-27.9349,-0.12450000000000117
82,199,0.0,0.0,-25.2317,-25.8502,0.6185000000000009
83,199,0.0,0.9090909090909091,-20.7976,-20.9411,0.14349999999999952
84,199,0.0,1.6923076923076923,-15.2388,-15.3431,0.10430000000000028
85,199,0.0,2.4,-8.8234,-8.6339,-0.1894999999999989
86,199,0.0,3.0588235294117645,-1.5598,-1.5281,-0.03170000000000006
87,199,0.0,3.6842105263157894,6.7714,6.7242,0.04720000000000013
78,200,1.0,2.0,-26.5992,-26.4546,-0.1446000000000005
79,200,-1.0,1.875,-27.2401,-27.0136,-0.22650000000000148
80,200,1.0,1.5,-29.5033,-29.6359,0.13260000000000005
81,200,-1.0,0.875,-27.0472,-26.9605,-0.08670000000000044
82,200,1.0,0.0,-26.2509,-26.7742,0.523299999999999
83,200,-1.0,0.9,-20.3706,-20.6415,0.27090000000000103
84,200,1.0,1.6666666666666667,-16.9417,-16.9985,0.05679999999999907
85,200,-1.0,2.357142857142857,-8.9879,-8.9205,-0.06739999999999924
86,200,1.0,3.0,-4.0005,-3.7095,-0.2909999999999999
87,200,-1.0,3.611111111111111,6.1336,5.9311,0.20250000000000057
78,201,0.0,1.7142857142857142,-23.7407,-23.7851,0.04439999999999955
79,201,0.0,1.7142857142857142,-26.4007,-26.1356,-0.26510000000000034
80,201,0.0,1.4285714285714286,-27.6625,-27.6558,-0.006700000000002149
81,201,0.0,0.8571428571428571,-27.1808,-27.1392,-0.041600000000002524
82,201,0.0,0.0,-25.271,-25.7117,0.44069999999999965
83,201,0.0,0.8888888888888888,-21.429,-21.6096,0.18060000000000187
84,201,0.0,1.6363636363636365,-16.5212,-16.686,0.1647999999999996
85,201,0.0,2.3076923076923075,-10.7894,-10.5733,-0.21610000000000085
86,201,0.0,2.933333333333333,-4.1074,-3.9298,-0.17759999999999998
87,201,0.0,3.5294117647058822,3.5886,3.7672,-0.17859999999999987
88,201,0.0,4.105263157894737,11.9368,11.9527,-0.015900000000000247
78,202,1.0,1.3333333333333333,-22.6921,-22.6187,-0.07339999999999947
79,202,-1.0,1.5,-24.353,-23.9698,-0.3832000000000022
80,202,1.0,1.3333333333333333,-27.3453,-27.3131,-0.032200000000003115
81,202,-1.0,0.8333333333333334,-25.9804,-25.7442,-0.2362000000000002
82,202,1.0,0.0,-25.9406,-26.3689,0.4283000000000001
83,202,-1.0,0.875,-20.7509,-21.0759,0.3249999999999993
84,202,1.0,1.6,-17.9416,-18.1457,0.2041000000000004
85,202,-1.0,2.25,-10.5951,-10.6577,0.06259999999999977
86,202,1.0,2.857142857142857,-6.2746,-5.9948,-0.2798000000000007
87,202,-1.0,3.4375,3.1015,3.165,-0.06349999999999989
88,202,1.0,4.0,9.0749,9.3849,-0.3100000000000005
79,203,0.0,1.2,-23.1434,-22.8466,-0.29680000000000106
80,203,0.0,1.2,-25.2692,-25.1941,-0.07510000000000261
81,203,0.0,0.8,-25.7613,-25.553,-0.2082999999999977
82,203,0.0,0.0,-24.7865,-25.0578,0.2713000000000001
83,203,0.0,0.8571428571428571,-21.5249,-21.7467,0.22180000000000177
84,203,0.0,1.5555555555555556,-17.3108,-17.6475,0.33670000000000044
85,203,0.0,2.1818181818181817,-12.1626,-12.1174,-0.04519999999999946
86,203,0.0,2.769230769230769,-6.184,-6.0602,-0.12380000000000013
87,203,0.0,3.3333333333333335,0.8764,1.1402,-0.26380000000000015
88,203,0.0,3.8823529411764706,8.6013,8.8332,-0.23189999999999955
80,204,1.0,1.0,-24.6901,-24.588,-0.10210000000000008
81,204,-1.0,0.75,-24.3461,-23.996,-0.3501000000000012
82,204,1.0,0.0,-25.1098,-25.3249,0.21509999999999962
83,204,-1.0,0.8333333333333334,-20.6459,-20.8209,0.1750000000000007
